    Date   Clo Balance   Open Profit        Equity
04-06-1990    1225787.50          0.00    1225787.50
04-09-1990    1225787.50          0.00    1225787.50
04-10-1990    1225787.50          0.00    1225787.50
04-11-1990    1225787.50          0.00    1225787.50
04-12-1990    1225787.50          0.00    1225787.50
04-16-1990    1225787.50          0.00    1225787.50
04-17-1990    1225787.50          0.00    1225787.50
04-18-1990    1225787.50     -32175.00    1193612.50
04-19-1990    1193612.50          0.00    1193612.50
04-20-1990    1193612.50          0.00    1193612.50
04-23-1990    1193612.50          0.00    1193612.50
04-24-1990    1193612.50          0.00    1193612.50
04-25-1990    1193612.50          0.00    1193612.50
04-26-1990    1193612.50          0.00    1193612.50
04-27-1990    1193612.50          0.00    1193612.50
04-30-1990    1193612.50          0.00    1193612.50
05-01-1990    1193612.50          0.00    1193612.50
05-02-1990    1193612.50          0.00    1193612.50
05-03-1990    1193612.50          0.00    1193612.50
05-04-1990    1193612.50          0.00    1193612.50
05-07-1990    1193612.50          0.00    1193612.50
05-08-1990    1193612.50          0.00    1193612.50
05-09-1990    1193612.50          0.00    1193612.50
05-10-1990    1193612.50          0.00    1193612.50
05-11-1990    1193612.50          0.00    1193612.50
05-14-1990    1193612.50          0.00    1193612.50
05-15-1990    1193612.50        918.75    1194531.25
05-16-1990    1193612.50      -5118.75    1188493.75
05-17-1990    1193612.50      -1968.75    1191643.75
05-18-1990    1193612.50      -3806.25    1189806.25
05-21-1990    1193612.50      14043.75    1207656.25
05-22-1990    1193612.50      23493.75    1217106.25
05-23-1990    1193612.50      23231.25    1216843.75
05-24-1990    1193612.50      18506.25    1212118.75
05-25-1990    1193612.50      -5118.75    1188493.75
05-29-1990    1193612.50      32943.75    1226556.25
05-30-1990    1193612.50      35043.75    1228656.25
05-31-1990    1193612.50      28481.25    1222093.75
06-01-1990    1193612.50      37931.25    1231543.75
06-04-1990    1193612.50      65231.25    1258843.75
06-05-1990    1193612.50      59981.25    1253593.75
06-06-1990    1193612.50      50531.25    1244143.75
06-07-1990    1193612.50      39768.75    1233381.25
06-08-1990    1193612.50      16143.75    1209756.25
06-11-1990    1193612.50      33731.25    1227343.75
06-12-1990    1193612.50      53681.25    1247293.75
06-13-1990    1193612.50      47381.25    1240993.75
06-14-1990    1193612.50      37406.25    1231018.75
06-15-1990    1193612.50      34518.75    1228131.25
06-18-1990    1193612.50       2756.25    1196368.75
06-19-1990    1193612.50      11681.25    1205293.75
06-20-1990    1193612.50      15881.25    1209493.75
06-21-1990    1193612.50      29006.25    1222618.75
06-22-1990    1193612.50      -6431.25    1187181.25
06-25-1990    1193612.50     -19818.75    1173793.75
06-26-1990    1193612.50     -28481.25    1165131.25
06-27-1990    1193612.50     -10106.25    1183506.25
06-28-1990    1193612.50       4068.75    1197681.25
06-29-1990    1193612.50       5118.75    1198731.25
07-02-1990    1193612.50      15881.25    1209493.75
07-03-1990    1193612.50      13781.25    1207393.75
07-05-1990    1193612.50      -8268.75    1185343.75
07-06-1990    1193612.50       4593.75    1198206.25
07-09-1990    1193612.50       9056.25    1202668.75
07-10-1990    1193612.50      -4593.75    1189018.75
07-11-1990    1193612.50      21131.25    1214743.75
07-12-1990    1193612.50      42393.75    1236006.25
07-13-1990    1193612.50      50006.25    1243618.75
07-16-1990    1193612.50      57356.25    1250968.75
07-17-1990    1193612.50      47381.25    1240993.75
07-18-1990    1193612.50      30318.75    1223931.25
07-19-1990    1193612.50      37143.75    1230756.25
07-20-1990    1193612.50      17981.25    1211593.75
07-23-1990    1193612.50     -18768.75    1174843.75
07-24-1990    1193612.50     -19556.25    1174056.25
07-25-1990    1193612.50      -9056.25    1184556.25
07-26-1990    1193612.50     -16406.25    1177206.25
07-27-1990    1193612.50     -30843.75    1162768.75
07-30-1990    1193612.50     -16406.25    1177206.25
07-31-1990    1193612.50     -14568.75    1179043.75
08-01-1990    1193612.50     -20606.25    1173006.25
08-02-1990    1193612.50     -39243.75    1154368.75
08-03-1990    1193612.50     -77306.25    1116306.25
08-06-1990    1193612.50    -141618.75    1051993.75
08-07-1990    1051993.75          0.00    1051993.75
08-08-1990    1051993.75          0.00    1051993.75
08-09-1990    1051993.75          0.00    1051993.75
08-10-1990    1051993.75          0.00    1051993.75
08-13-1990    1051993.75          0.00    1051993.75
08-14-1990    1051993.75          0.00    1051993.75
08-15-1990    1051993.75          0.00    1051993.75
08-16-1990    1051993.75          0.00    1051993.75
08-17-1990    1051993.75          0.00    1051993.75
08-20-1990    1051993.75          0.00    1051993.75
08-21-1990    1051993.75          0.00    1051993.75
08-22-1990    1051993.75          0.00    1051993.75
08-23-1990    1051993.75          0.00    1051993.75
08-24-1990    1051993.75          0.00    1051993.75
08-27-1990    1051993.75          0.00    1051993.75
08-28-1990    1051993.75          0.00    1051993.75
08-29-1990    1051993.75          0.00    1051993.75
08-30-1990    1051993.75          0.00    1051993.75
08-31-1990    1051993.75          0.00    1051993.75
09-04-1990    1051993.75          0.00    1051993.75
09-05-1990    1051993.75          0.00    1051993.75
09-06-1990    1051993.75          0.00    1051993.75
09-07-1990    1051993.75          0.00    1051993.75
09-10-1990    1051993.75          0.00    1051993.75
09-11-1990    1051993.75          0.00    1051993.75
09-12-1990    1051993.75          0.00    1051993.75
09-13-1990    1051993.75          0.00    1051993.75
09-14-1990    1051993.75          0.00    1051993.75
09-17-1990    1051993.75          0.00    1051993.75
09-18-1990    1051993.75          0.00    1051993.75
09-19-1990    1051993.75          0.00    1051993.75
09-20-1990    1051993.75          0.00    1051993.75
09-21-1990    1051993.75          0.00    1051993.75
09-24-1990    1051993.75          0.00    1051993.75
09-25-1990    1051993.75          0.00    1051993.75
09-26-1990    1051993.75          0.00    1051993.75
09-27-1990    1051993.75          0.00    1051993.75
09-28-1990    1051993.75          0.00    1051993.75
10-01-1990    1051993.75          0.00    1051993.75
10-02-1990    1051993.75          0.00    1051993.75
10-03-1990    1051993.75          0.00    1051993.75
10-04-1990    1051993.75          0.00    1051993.75
10-05-1990    1051993.75          0.00    1051993.75
10-08-1990    1051993.75          0.00    1051993.75
10-09-1990    1051993.75          0.00    1051993.75
10-10-1990    1051993.75          0.00    1051993.75
10-11-1990    1051993.75          0.00    1051993.75
10-12-1990    1051993.75          0.00    1051993.75
10-15-1990    1051993.75          0.00    1051993.75
10-16-1990    1051993.75          0.00    1051993.75
10-17-1990    1051993.75          0.00    1051993.75
10-18-1990    1051993.75          0.00    1051993.75
10-19-1990    1051993.75          0.00    1051993.75
10-22-1990    1051993.75          0.00    1051993.75
10-23-1990    1051993.75          0.00    1051993.75
10-24-1990    1051993.75          0.00    1051993.75
10-25-1990    1051993.75          0.00    1051993.75
10-26-1990    1051993.75          0.00    1051993.75
10-29-1990    1051993.75          0.00    1051993.75
10-30-1990    1051993.75          0.00    1051993.75
10-31-1990    1051993.75          0.00    1051993.75
11-01-1990    1051993.75          0.00    1051993.75
11-02-1990    1051993.75          0.00    1051993.75
11-05-1990    1051993.75          0.00    1051993.75
11-06-1990    1051993.75          0.00    1051993.75
11-07-1990    1051993.75          0.00    1051993.75
11-08-1990    1051993.75          0.00    1051993.75
11-09-1990    1051993.75          0.00    1051993.75
11-12-1990    1051993.75          0.00    1051993.75
11-13-1990    1051993.75          0.00    1051993.75
11-14-1990    1051993.75          0.00    1051993.75
11-15-1990    1051993.75          0.00    1051993.75
11-16-1990    1051993.75          0.00    1051993.75
11-19-1990    1051993.75          0.00    1051993.75
11-20-1990    1051993.75          0.00    1051993.75
11-21-1990    1051993.75          0.00    1051993.75
11-23-1990    1051993.75          0.00    1051993.75
11-26-1990    1051993.75          0.00    1051993.75
11-27-1990    1051993.75          0.00    1051993.75
11-28-1990    1051993.75          0.00    1051993.75
11-29-1990    1051993.75          0.00    1051993.75
11-30-1990    1051993.75          0.00    1051993.75
12-03-1990    1051993.75          0.00    1051993.75
12-04-1990    1051993.75          0.00    1051993.75
12-05-1990    1051993.75          0.00    1051993.75
12-06-1990    1051993.75          0.00    1051993.75
12-07-1990    1051993.75          0.00    1051993.75
12-10-1990    1051993.75          0.00    1051993.75
12-11-1990    1051993.75          0.00    1051993.75
12-12-1990    1051993.75          0.00    1051993.75
12-13-1990    1051993.75          0.00    1051993.75
12-14-1990    1051993.75          0.00    1051993.75
12-17-1990    1051993.75          0.00    1051993.75
12-18-1990    1051993.75          0.00    1051993.75
12-19-1990    1051993.75          0.00    1051993.75
12-20-1990    1051993.75          0.00    1051993.75
12-21-1990    1051993.75          0.00    1051993.75
12-24-1990    1051993.75          0.00    1051993.75
12-26-1990    1051993.75          0.00    1051993.75
12-27-1990    1051993.75          0.00    1051993.75
12-28-1990    1051993.75          0.00    1051993.75
12-31-1990    1051993.75          0.00    1051993.75
01-02-1991    1051993.75          0.00    1051993.75
01-03-1991    1051993.75          0.00    1051993.75
01-04-1991    1051993.75          0.00    1051993.75
01-07-1991    1051993.75          0.00    1051993.75
01-08-1991    1051993.75          0.00    1051993.75
01-09-1991    1051993.75          0.00    1051993.75
01-10-1991    1051993.75          0.00    1051993.75
01-11-1991    1051993.75          0.00    1051993.75
01-14-1991    1051993.75          0.00    1051993.75
01-15-1991    1051993.75          0.00    1051993.75
01-16-1991    1051993.75          0.00    1051993.75
01-17-1991    1051993.75          0.00    1051993.75
01-18-1991    1051993.75          0.00    1051993.75
01-21-1991    1051993.75          0.00    1051993.75
01-22-1991    1051993.75          0.00    1051993.75
01-23-1991    1051993.75          0.00    1051993.75
01-24-1991    1051993.75          0.00    1051993.75
01-25-1991    1051993.75          0.00    1051993.75
01-28-1991    1051993.75          0.00    1051993.75
01-29-1991    1051993.75          0.00    1051993.75
01-30-1991    1051993.75          0.00    1051993.75
01-31-1991    1051993.75       6075.00    1058068.75
02-01-1991    1051993.75        450.00    1052443.75
02-04-1991    1051993.75      25425.00    1077418.75
02-05-1991    1051993.75      42750.00    1094743.75
02-06-1991    1051993.75      74475.00    1126468.75
02-07-1991    1051993.75      65700.00    1117693.75
02-08-1991    1051993.75      78300.00    1130293.75
02-11-1991    1051993.75     119700.00    1171693.75
02-12-1991    1051993.75     103500.00    1155493.75
02-13-1991    1051993.75     121275.00    1173268.75
02-14-1991    1051993.75      99225.00    1151218.75
02-15-1991    1051993.75     117675.00    1169668.75
02-19-1991    1051993.75     120825.00    1172818.75
02-20-1991    1051993.75     104400.00    1156393.75
02-21-1991    1051993.75     101700.00    1153693.75
02-22-1991    1051993.75     105975.00    1157968.75
02-25-1991    1051993.75     111375.00    1163368.75
02-26-1991    1051993.75      92250.00    1144243.75
02-27-1991    1051993.75     116100.00    1168093.75
02-28-1991    1051993.75     105750.00    1157743.75
03-01-1991    1051993.75     125775.00    1177768.75
03-04-1991    1051993.75     118575.00    1170568.75
03-05-1991    1051993.75     153225.00    1205218.75
03-06-1991    1051993.75     149850.00    1201843.75
03-07-1991    1051993.75     145575.00    1197568.75
03-08-1991    1051993.75     144450.00    1196443.75
03-11-1991    1051993.75     135900.00    1187893.75
03-12-1991    1051993.75     123300.00    1175293.75
03-13-1991    1051993.75     145125.00    1197118.75
03-14-1991    1051993.75     135675.00    1187668.75
03-15-1991    1051993.75     129375.00    1181368.75
03-18-1991    1051993.75     131400.00    1183393.75
03-19-1991    1051993.75     104400.00    1156393.75
03-20-1991    1051993.75     110700.00    1162693.75
03-21-1991    1051993.75     102825.00    1154818.75
03-22-1991    1051993.75     109800.00    1161793.75
03-25-1991    1051993.75     117225.00    1169218.75
03-26-1991    1051993.75     148050.00    1200043.75
